what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.rse.terminals.ui,1.0.100.v201006041352,"org.eclipse.rse.terminals.ui.view.TerminalView",1400906359626
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1400906364184
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400906381850
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400906391945
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400906393889
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400906417390
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1400906439004
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400906498879
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400906579707
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400906584699
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400906692832
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400906696369
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400906707241
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1400906716347
activated,view,org.eclipse.rse.terminals.ui,1.0.100.v201006041352,"org.eclipse.rse.terminals.ui.view.TerminalView",1400906717990
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1400906718606
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1400906724909
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1400906726510
activated,view,org.eclipse.rse.ui,3.1.102.R32x_v201102011435,"org.eclipse.rse.ui.view.systemView",1400906727577
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1400906728565
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1400906728628
