what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1411081524328
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411081527248
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411081613939
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411081614748
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411081654277
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1411081655605
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411081658858
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1411081661217
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411081663750
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411081668471
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411081675982
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411083457244
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411083458646
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411083460054
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411083461989
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411083467194
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.properties",1411083688093
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411083688208
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411083689875
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411083697645
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1411083704648
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411083739721
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411083768924
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411083770234
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411083776339
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.properties",1411083845469
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411083845561
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1411083860307
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411083880960
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411083883190
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1411083887746
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411083900187
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411083902283
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1411083907357
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411083909061
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411083942137
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411083942968
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1411083970718
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411083972664
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1411083984049
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1411083985821
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.4.v20110204-0100-e3x,"org.eclipse.cdt.mylyn.ui",1411083987034
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1411083988824
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1411084001629
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1411084002031
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1411084002265
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1411084002458
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1411084002803
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1411084009756
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1411084013291
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411084016557
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411084028205
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1411084031929
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411084039141
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411084069693
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411084070382
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411084075272
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.properties",1411084139389
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411084139492
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411084139500
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411084139505
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411084143782
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411084147986
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411084157950
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411084160348
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411084161882
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411084170081
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1411084172520
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411084188223
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411084200339
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411084259182
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1411084261011
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411084262026
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1411084265969
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411084278131
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411084473072
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411084473583
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411084480801
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.properties",1411084617706
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411084617765
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411084617769
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411084617785
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411084618892
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411084619989
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1411084620057
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411084631526
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411084693038
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1411084693061
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1411084700420
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411084714916
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411084765432
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411084771464
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411084774256
