what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411857764557
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1411857769025
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1411857784330
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1411857790198
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411857798711
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411857803622
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411857813228
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411857816052
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411857818307
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1411857821448
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411857826942
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411857875577
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1411857882794
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411857884740
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411857892896
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411857901218
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1411857904484
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411857909563
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1411857913768
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411857927648
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1411857932896
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411857933873
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1411857934183
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1411857934845
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1411857938637
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1411857954135
